,Time,temperature,humidity,tvoc,co2
4708,2020-05-29T17:02:27Z,26.19,59.3316666666667,22,547
4709,2020-05-29T16:32:27Z,26.24,59.0866666666667,20.6666666666667,539.5
4710,2020-05-29T16:02:27Z,26.2866666666667,58.8883333333333,17.3333333333333,517.666666666667
4711,2020-05-29T15:32:27Z,26.3016666666667,58.7166666666667,18.3333333333333,522.833333333333
4712,2020-05-29T15:02:27Z,26.2983333333333,58.5433333333333,18.6666666666667,524.666666666667
4713,2020-05-29T14:32:27Z,26.32,58.3666666666667,18,520.666666666667
4714,2020-05-29T14:02:27Z,26.3383333333333,58.1516666666667,18.5,525
4715,2020-05-29T13:32:27Z,26.3583333333333,57.94,18,523
4716,2020-05-29T13:02:27Z,26.3883333333333,57.7583333333333,18.6666666666667,526
4717,2020-05-29T12:32:27Z,26.42,57.56,17,517
4718,2020-05-29T12:02:27Z,26.4516666666667,57.36,17,516
4719,2020-05-29T11:32:27Z,26.49,57.1766666666667,18,522.333333333333
4720,2020-05-29T11:02:27Z,26.4716666666667,57.1116666666667,17.5,517
4721,2020-05-29T10:32:27Z,26.505,56.905,17.1666666666667,515.666666666667
4722,2020-05-29T10:02:27Z,26.5366666666667,56.66,17.3333333333333,515.666666666667
4723,2020-05-29T09:32:27Z,26.6,56.3266666666667,17.6666666666667,518.333333333333
4724,2020-05-29T09:02:27Z,26.7133333333333,55.8633333333333,16,508.666666666667
4725,2020-05-29T08:32:27Z,26.9366666666667,55.2116666666667,14,496.333333333333
4726,2020-05-29T08:02:27Z,27.11,54.6333333333333,82.6666666666667,946.166666666667
4727,2020-05-29T07:32:27Z,26.96,54.59,113.333333333333,1148.5
4728,2020-05-29T07:02:27Z,26.6533333333333,54.8083333333333,112.666666666667,1143.16666666667
4729,2020-05-29T06:32:27Z,26.2166666666667,55.29,111.333333333333,1134.83333333333
4730,2020-05-29T06:02:27Z,25.7233333333333,56.1516666666667,119.333333333333,1187
4731,2020-05-29T05:32:27Z,25.375,56.975,123,1209
4732,2020-05-29T05:02:27Z,25.33,56.9266666666667,123.333333333333,1211.33333333333
4733,2020-05-29T04:32:27Z,25.3533333333333,57.0333333333333,122.5,1206.66666666667
4734,2020-05-29T04:02:27Z,25.3666666666667,57.1116666666667,122.333333333333,1205.83333333333
4735,2020-05-29T03:32:27Z,25.41,57.2933333333333,121.333333333333,1198.33333333333
4736,2020-05-29T03:02:27Z,25.4333333333333,57.375,120.333333333333,1192.66666666667
4737,2020-05-29T02:32:27Z,25.4683333333333,57.4533333333333,121.166666666667,1197.83333333333
4738,2020-05-29T02:02:27Z,25.505,57.545,123.833333333333,1216.5
4739,2020-05-29T01:32:27Z,25.5366666666667,57.7683333333333,125,1222.5
4740,2020-05-29T01:02:27Z,25.5783333333333,58.125,126.5,1232.33333333333
4741,2020-05-29T00:32:27Z,25.6083333333333,58.5483333333333,128.666666666667,1249.66666666667
4742,2020-05-29T00:02:27Z,25.6433333333333,58.95,130.333333333333,1259.66666666667
4743,2020-05-28T23:32:27Z,25.6633333333333,59.2683333333333,130.166666666667,1259.16666666667
4744,2020-05-28T23:02:27Z,25.6983333333333,59.2866666666667,132.666666666667,1275.16666666667
4745,2020-05-28T22:32:27Z,25.7366666666667,59.1266666666667,128,1242.16666666667
4746,2020-05-28T22:02:27Z,25.7533333333333,58.9866666666667,123.333333333333,1210.33333333333
4747,2020-05-28T21:32:27Z,25.7966666666667,58.8733333333333,124.666666666667,1219.33333333333
4748,2020-05-28T21:02:27Z,25.815,58.8216666666667,124,1214.83333333333
4749,2020-05-28T20:32:27Z,25.85,58.9333333333333,126.666666666667,1232.66666666667
4750,2020-05-28T20:02:27Z,25.8866666666667,58.8583333333333,127,1234.83333333333
4751,2020-05-28T19:32:27Z,25.9216666666667,58.74,128,1243.33333333333
4752,2020-05-28T19:02:27Z,25.965,58.5716666666667,125.166666666667,1224.33333333333
4753,2020-05-28T18:32:27Z,26.025,58.2383333333333,113.166666666667,1145.66666666667
4754,2020-05-28T18:02:27Z,26.0633333333333,57.575,104,1083.66666666667
4755,2020-05-28T17:32:27Z,26.1016666666667,57.4,105.5,1095.5
4756,2020-05-28T17:02:27Z,26.1516666666667,57.5616666666667,112,1139.5
4757,2020-05-28T16:32:27Z,26.1966666666667,57.895,118.166666666667,1178.16666666667
4758,2020-05-28T16:02:27Z,26.2383333333333,58.1016666666667,116.5,1166
4759,2020-05-28T15:32:27Z,26.245,58.2783333333333,106.5,1102.66666666667
4760,2020-05-28T15:02:27Z,26.2933333333333,58.5383333333333,105.833333333333,1098.33333333333
4761,2020-05-28T14:32:27Z,26.33,58.77,102.333333333333,1073.66666666667
4762,2020-05-28T14:02:27Z,26.3816666666667,58.7566666666667,101.333333333333,1068
4763,2020-05-28T13:32:27Z,26.44,58.6533333333333,103.833333333333,1085.33333333333
4764,2020-05-28T13:02:27Z,26.4933333333333,58.5583333333333,105.333333333333,1095
4765,2020-05-28T12:32:27Z,26.5516666666667,58.7166666666667,104,1085.66666666667
